"~id","~labels","name"
"16114","Author","Zhang, Mengshu"
"16115","Author","Kuruba, Chandrakala"
"16119","Author","Rehman, Ateeq Ur"
"16120","Author","Porkodi, V."
"16125","Author","Mohammed Ali Al-Tameemi, Ammar"
"16127","Author","Tian, Yingjie"
"16129","Author","Jia, Gangyong"
"16130","Author","Rao, Huanle"
"16131","Author","Xu, Yancai"
"16132","Author","Beaulieu, Norman C."
"16134","Author","Wang, Buhong"
"16146","Author","Xu, Xun"
"16169","Author","Sun, Wenbo"
"16173","Author","Gitanjali, J."
"16174","Author","Ni, Zilin"
"16182","Author","Hassan, Shahzad"
"16184","Author","Saeed, Nasir"
"16185","Author","Jin, Yanfeng"
"16194","Author","Guo, Wenzhong"
"16198","Author","Li, Zimu"
"16199","Author","Wang, Aduo"
"16206","Author","Xiong, Qi"
"16208","Author","Nurellari, Edmond"
"16214","Author","Wen, Fang-Qing"
"16217","Author","Huang, Ming"
"16230","Author","Dai, Hongning"
"16231","Author","Geng, Xinbo"
"16233","Author","Dey, Tanushree"
"16234","Author","Mukherjee, Anwesha"
"16239","Author","Albuquerque, Victor Hugo C. de"
"16245","Author","Zhang, Xiaobo"
"16248","Author","Tian, Zhi"
"16249","Author","Wang, Luhan"
"16253","Author","Li, Lin"
"16258","Author","Pandey, Om Jee"
"16261","Author","Mohapatra, Prasant"
"16262","Author","Wang, Yu-Kai"
"16275","Author","Che, Haoyang"
"16277","Author","Liu, Jialin"
"16282","Author","Cai, Baorui"
"16283","Author","Namdeo, Sakshi"
"16298","Author","Al-Ghamdi, Abdullah Saad AL-Malaise"
"16299","Author","Mahmoud, Mohamed M. E. A."
"16300","Author","Sung, Nakmyoung"
"16305","Author","Shi, Chuncheng"
"16312","Author","Leung, Cyril"
"16327","Author","Zheng, Yumei"
"16335","Author","Yu, Xu"
"16336","Author","Zhou, Xinpeng"
"16339","Author","Zhang, Junqi"
"16349","Author","Gu, Huaxi"
"16359","Author","Aggarwal, Anubha"
"16360","Author","Vidyarthi, Deo Prakash"
"16364","Author","Xu, Qian"
"16367","Author","Ferguson, Louise"
"16368","Author","Zhou, Xu"
"16371","Author","Miao, Yiming"
"16372","Author","Xiao, Wenjing"
"16375","Author","Whaiduzzaman, Md"
"16385","Author","Lashari, Muhammad Hanif"
"16392","Author","Chen, Lixing"
"16393","Author","Gao, Liang"
"16398","Author","Joshi, Gyanendra Prasad"
"16407","Author","Yi, Yang"
"16413","Author","Ijaz, Muhammad"
"16414","Author","Guo, Hua"
"16417","Author","Wu, Jian"
"16418","Author","Sadler, Brian M."
"16419","Author","Zavareh, Amir Tofighi"
"16425","Author","Chen, Yongrui"
"16426","Author","Bhatt, Ruby"
"16434","Author","Su, Fang"
"16435","Author","Zhao, Xiaoqing"
"16440","Author","Chen, Wenhan"
"16441","Author","Ge, Xuran"
"16452","Author","Sigala, Marianna"
"16453","Author","Liu, Xiaowen"
"16470","Author","Chen, Guolong"
"16473","Author","Luo, Yaoming"
"16477","Author","Khatak, Satish"
"16478","Author","Saha, Tonusree"
"16481","Author","Zhu, Xiaomin"
"16482","Author","Liu, Yitong"
"16483","Author","Yan, Zhengqiang"
"16488","Author","Ugandran, Indumathi"
"16491","Author","Li, Minjia"
"16502","Author","Liu, Xinyu"
"16510","Author","Xiao, Jianbiao"
"16511","Author","Yang, Junyu"
"16515","Author","Rajeswari, A.R."
"16518","Author","Wu, Min"
"16526","Author","Hou, Xiangwang"
"16530","Author","Roostaei, Javad"
"16531","Author","Shi, Weisong"
"16539","Author","Sheikh, Tariq Hussain"
"16542","Author","Lin, Yijing"
"16543","Author","Rui, Lanlan"
"16551","Author","Jayalakshmi, D.S."
"16552","Author","Wang, Kezhi"
"16555","Author","Li, Zexian"
"16560","Author","Jain, Anurag"
"16561","Author","Gupta, Divya"
"16562","Author","Liu, Jingxian"
"16575","Author","Sun, Xiaojie"
"16580","Author","Acharya, Rupesh"
"16587","Author","Wang, Jiaxing"
"16593","Author","Wang, Zaijun"
"16594","Author","Yuan, Xiaohui"
"16603","Author","Zeng, Yiming"
"16604","Author","Li, Kenli"
"16606","Author","Chen, Zhilin"
"16609","Author","Ma, Guoyu"
"16610","Author","Ma, Yiyan"
"16612","Author","Abdel-Rehim, Wael M. F."
"16613","Author","Dinakarrao, Sai Manoj Pudukotai"
"16614","Author","Pasquale, Dana"
"16620","Author","Ishigaki, Genya"
"16633","Author","Chen, Yongxiang"
"16636","Author","Li, Yantao"
"16638","Author","Bharti, Rajendra Kumar"
"16639","Author","Joshi, Lalit Mohan"
"16644","Author","Shi, Xin"
"16647","Author","Deng, Kai"
"16651","Author","Zhang, Junlin"
"16652","Author","Eshmawi, Ala’ Abdulmajid"
"16668","Author","Zeng, Shengke"
"16671","Author","Adebayo, Abdulhamid A."
"16674","Author","Aziz, Ahmedullah"
"16676","Author","Xiao, Yong"
"16679","Author","Metkar, Shilpa P."
"16684","Author","Han, Qilong"
"16687","Author","Lai, Jocelyn"
"16689","Author","Fan, Jiamin"
"16693","Author","Wei, Lijun"
"16696","Author","Wang, Zhongze"
"16702","Author","Liu, Xingyu"
"16703","Author","Nguyen, Diep N."
"16709","Author","Yao, Yuanyuan"
"16710","Author","Liu, Xiting"
"16719","Author","Hao, Yixue"
"16720","Author","Muhammad, Ghulam"
"16725","Author","Zhang, Xudong"
"16726","Author","Haider, Iram"
"16729","Author","Tang, Fengxiao"
"16738","Author","Akhtar, Faheem"
"16739","Author","Butt, Suhail Ashfaq"
"16743","Author","Rattanavipanon, Norrathep"
"16750","Author","Zhou, Min"
"16755","Author","Khatoun, Rida"
"16756","Author","Cai, Jiahong"
"16758","Author","Yeh, Kuo-Hui"
"16761","Author","Guo, Jinhong"
"16772","Author","Gao, Haoyu"
"16773","Author","Hu, Guangmin"
"16786","Author","Liu, Chih-Kai"
"16789","Author","Murase, Tutomu"
"16790","Author","Giri, Debasis"
"16793","Author","Zhao, Siya"
"16796","Author","Srivastava, Vikas"
"16797","Author","Adhikari, Saurabh"
"16805","Author","Sun, Rui"
"16812","Author","Lee, JoonYoung"
"16813","Author","Koundal, Deepika"
"16836","Author","Singh, Shailendra Pratap"
"16837","Author","Gao, Zhipeng"
"16838","Author","Ueafuea, Kawisara"
"16857","Author","Wang, Yilei"
"16858","Author","Yang, Guoyu"
"16859","Author","Wang, Zhe"
"16864","Author","Banerjee, Sourav"
"16865","Author","Lv, Zeping"
"16868","Author","Cao, Chenhong"
"16869","Author","Zou, Guobing"
"16878","Author","Kong, Deliang"
"16881","Author","Zhu, Yujie"
"16883","Author","Lin, Jie"
"16884","Author","Shao, Ziyu"
"16887","Author","Tao, Fei"
"16889","Author","Ge, Yuemeng"
"16906","Author","Han, Jianjun"
"16908","Author","Awais, Muhammad"
"16913","Author","Choudhary, Karanjeet"
"16916","Author","Zhao, Jun"
"16919","Author","Li, Wenbin"
"16922","Author","Li, Nuannuan"
"16929","Author","Ibrahem, Mohamed I."
"16930","Author","Zou, Jun"
"16937","Author","Jadhav, Bhagvat D."
"16938","Author","Kota, Prabhakar Narasappa"
"16945","Author","Yan, Chengjia"
"16947","Author","Guna, Jože"
"16948","Author","Wang, Xiangming"
"16949","Author","Huang, Hui"
"16950","Author","Zhang, Tingting"
"16956","Author","Magklaras, Aristeidis"
"16957","Author","Papalexopoulos, Alex"
"16958","Author","Nagaraju, Arumalla"
"16959","Author","Rao, Eluri Nageswara"
"16960","Author","Wu, Wentai"
"16963","Author","Prajapat, Sunil"
"16966","Author","Sajjad, Syed Muhammad"
"16968","Author","Chen, Qiu"
"16976","Author","Zhao, Cui"
"16979","Author","Tang, Fengyi"
"16980","Author","Xian, Ming"
"16986","Author","Novak, Ed"
"16992","Author","Song, Shenghui"
"16993","Author","Iqbal, Muddesar"
"16994","Author","Wu, Changsheng"
"16997","Author","Huang, Cheng"
"16998","Author","Zhang, Yunyun"
"16999","Author","Zhou, Yang"
"17000","Author","Gupta, Govind P."
"17021","Author","Tang, Bing"
"17024","Author","Cvitic, Ivan"
"17025","Author","Perakovic, Dragan"
"17028","Author","Peng, Lujie"
"17029","Author","Yang, Mingxue"
"17031","Author","Shi, Weisen"
"17037","Author","Tang, Xiao"
"17041","Author","Cui, Jie"
"17042","Author","Jiang, Linshan"
"17045","Author","Chen, Hsing-Chung"
"17047","Author","Faridi, Muhammad Shakeel"
"17055","Author","Zhao, Lingjun"
"17056","Author","Guo, Yimu"
"17057","Author","Abusnaina, Ahmed"
"17060","Author","Muniraj, Inbarasan"
"17063","Author","Gao, Bo"
"17064","Author","Li, Xiaocui"
"17068","Author","Karim, Md. Razaul"
"17071","Author","Sun, Yue"
"17072","Author","Rani, S. Sheeba"
"17078","Author","Chen, Ge"
"17089","Author","Ndifon, Ajeck M."
"17090","Author","Su, Zhiwei"
"17095","Author","Deveci, Muhammet"
"17101","Author","Xu, Guosheng"
"17102","Author","Zou, Shihong"
"17103","Author","Liang, Xinlian"
"17104","Author","Wang, Xiaochen"
"17107","Author","Mohamed, Ali Wagdy"
"17121","Author","Feng, Sunli"
"17132","Author","Xu, Jinliang"
"17134","Author","Li, Zhonghui"
"17137","Author","Li, Jian Ping"
"17146","Author","Hussain, Md. Iftekhar"
"17152","Author","Singh, Harvinder"
"17154","Author","Lin, Yiteng"
"17160","Author","Yu, Jiadi"
"17166","Author","Jin, Depeng"
"17167","Author","Wang, Zhenhua"
"17170","Author","Zhou, Xin"
"17179","Author","Liu, Mingfei"
"17180","Author","Liu, Yahui"
"17186","Author","Park, Jongsun"
"17187","Author","Ray, Sandip"
"17194","Author","Prathap, P. M. Joe"
"17213","Author","Tian, Haoyu"
"17218","Author","Li, Jiamin"
"17220","Author","Wang, Zhanli"
"17221","Author","Schmieder, Mathis"
"17231","Author","Kong, Dejin"
"17233","Author","Davoli, Luca"
"17235","Author","Xie, Yuxiang"
"17237","Author","Xiong, Mingliang"
"17245","Author","Wu, Zhikun"
"17246","Author","Yu, Ye"
"17247","Author","Oun, Ahmed"
"17255","Author","Chen, Zheyi"
"17256","Author","Gou, Linfeng"
"17257","Author","Zeng, Xianyi"
"17260","Author","Suo, Dajiang"
"17262","Author","Satpathy, Anurag"
"17263","Author","Swain, Chittaranjan"
"17267","Author","Fayaz, Fayaz Ahmad"
"17270","Author","Keating, Brandon"
"17276","Author","Abreu, Renato"
"17279","Author","Raja, Hiral"
"17280","Author","Song, Wenzhan"
"17284","Author","Asghar, Kalsoom"
"17285","Author","Rizwan, Muhammad"
"17289","Author","Liu, Debang"
"17290","Author","Shen, Ming"
"17293","Author","Xuefeng, Bai"
"17296","Author","Lai, Ying-Xun"
"17298","Author","Tian, Wen"
"17299","Author","Hou, Jun"
"17300","Author","Guis, Mu"
"17301","Author","Guo, Jianlan"
"17302","Author","Zheng, Huijun"
"17306","Author","Fu, Xue"
"17313","Author","Lin, Fengnian"
"17314","Author","Qiu, Zhibo"
"17315","Author","Kwak, Kyung Sup"
"17323","Author","Xu, Zhengjia"
"17324","Author","Zhang, Jinghui"
"17326","Author","Kaur, Gagandeep"
"17339","Author","Tan, Fangqing"
"17340","Author","Gao, Fei"
"17341","Author","Li, Wenmin"
"17347","Author","Yang, Liyao"
"17355","Author","Khurram Khan, Muhammad"
"17381","Author","Huang, Jingshan"
"17382","Author","Arya, Rajesh Chand"
"17383","Author","Basumatary, Nipam"
"17387","Author","Raveendran, Neetu"
"17390","Author","Li, Tian"
"17392","Author","Zhang, Jun Jason"
"17402","Author","Ashok, Wankhede Vishal"
"17403","Author","Cai, Qing"
"17412","Author","Hu, Chun"
"17413","Author","Na, Rui"
"17416","Author","Guo, Xing"
"17417","Author","Siamala Devi, S."
"17418","Author","Sun, Lin"
"17422","Author","Khormali, Aminollah"
"17432","Author","Huang, Zheng"
"17433","Author","Dumka, Ankur"
"17438","Author","Dube, Kaimeno"
"17439","Author","Xue, Yu"
"17440","Author","Imran, Muhammad Asif"
"17447","Author","Khattak, Shah Jahan"
"17449","Author","Mahmoud, Mukhtar M. E."
"17460","Author","Liu, Alex X."
"17461","Author","Zheng, Lirong"
"17462","Author","Liu, Ryan Wen"
"17463","Author","Krishnan, Santhosh"
"17464","Author","Parveen, Shabana"
"17466","Author","Shi, Yuanming"
"17468","Author","Garg, Deepak"
"17473","Author","Pan, Yuanjin"
"17481","Author","Peng, Xiaohui"
"17484","Author","Chen, Haiming"
"17490","Author","Alotaibi, Aziz"
"17491","Author","Begum, Khan Mohamed Jarina"
"17497","Author","Guan, Yunguo"
"17509","Author","Sapra, Varun"
"17519","Author","Chang, Naehyuck"
"17523","Author","Tim, U. Sunday"
"17532","Author","Alqaralleh, Bassam A. Y."
"17538","Author","Wu, Lin"
"17543","Author","Wang, Shangping"
"17544","Author","Du, Shu"
"17548","Author","Banerjee, Anuradha"
"17549","Author","Paul, Krishna Keshob"
"17551","Author","Gao, Pengyu"
"17553","Author","Hemanth, D. Jude"
"17556","Author","Fang, Dingyi"
"17557","Author","Zhang, Leo Yu"
"17559","Author","Deng, Yuchuan"
"17576","Author","He, Zhihui"
"17577","Author","Hoseinitabatabaei, Seyed Amir"
"17585","Author","Gohel, Hardik"
"17587","Author","Wang, Miao"
"17592","Author","Li, Yong"
"17613","Author","Fu, Yaru"
"17621","Author","Chang, Yan"
"17632","Author","Yang, Shu"
"17637","Author","Feng, Lang"
"17638","Author","Wang, Xinrui"
"17641","Author","Wang, Haiyan"
"17667","Author","Zhang, Minkai"
"17672","Author","Alomari, Abdullah"
"17676","Author","Rahim, Azizur"
"17690","Author","Mei, Yikun"
"17691","Author","Tripathy, Asis Kumar"
"17695","Author","Wang, Zheng"
"17699","Author","Montenegro-Marin, Carlos Enrique"
"17706","Author","Jiang, Shang"
"17707","Author","Cao, Xiaofeng"
"17712","Author","Chen, Elin"
"17719","Author","Mansilla, Arturo Ortega"
"17721","Author","Xue, Fei"
"17722","Author","Fan, Liseng"
"17729","Author","Han, Yanyan"
"17730","Author","Ma, Ji"
"17731","Author","Kong, Ning"
"17733","Author","Yang, Zhong"
"17736","Author","Zhu, Gang"
"17738","Author","Sun, Zhili"
"17741","Author","Bellavista, Paolo"
"17742","Author","Hamza, Rafik"
"17745","Author","Kumar Singh, Amit"
"17755","Author","Firouzjaee, Mostafa Taghizade"
"17756","Author","Moghim, Neda"
"17768","Author","Cao, Xinde"
"17770","Author","Pandit, Shraddha V."
"17771","Author","Fan, Zhang"
"17776","Author","Wang, Weixi"
"17777","Author","Zhang, Yuxiang"
"17787","Author","Aravind, Kalavagunta"
"17788","Author","Ma, Lan"
"17789","Author","Pandey, Tulika"
"17793","Author","Zhao, Yu"
"17796","Author","Lu, Xiao"
"17798","Author","Qian, Liping"
"17800","Author","Ojo, Stephen"
"17801","Author","Tripathy, Subhranshu Sekhar"
"17811","Author","Kundu, Aurghyadip"
"17815","Author","Liu, Jing"
"17816","Author","Zhong, Weicai"
"17822","Author","Huo, Yan"
"17823","Author","Li, Rayna"
"17840","Author","Mou, Zhiyu"
"17841","Author","Chen, Jenhui"
"17842","Author","Durrani, Tariq S."
"17845","Author","Fei, Changjiang"
"17849","Author","Zhou, Yuzhi"
"17850","Author","Liu, Detian"
"17859","Author","Qian, Pengzhi"
"17867","Author","Ren, Guangliang"
"17873","Author","Alnumay, Waleed S."
"17874","Author","Saxena, Archana"
"17878","Author","Hussain, Ibrar"
"17892","Author","Aggarwal, Geetika"
"17893","Author","Khasawneh, Ahmad M."
"17908","Author","Ali, Asmaa"
"17909","Author","Zuo, Lei"
"17915","Author","Shang, Xinglin"
"17916","Author","Chattopadhyay, Subhrendu"
"17921","Author","Xu, Mengting"
"17926","Author","Dai, Qiangsheng"
"17934","Author","Suresh, A."
"17940","Author","Nguyen, Gia Nhu"
"17945","Author","Li, Yingying"
"17946","Author","Gan, Jiayan"
"17959","Author","Xu, Miaoxin"
"17963","Author","Nayudu, P. Prathap"
"17964","Author","Sekhar, Krovi Raja"
"17967","Author","Zhang, Yifang"
"17968","Author","Sharma, Gulshan"
"17972","Author","Mo, Lufeng"
"17974","Author","Amin, Sherif Tawfik"
"17975","Author","Hamdan, Alfadil Ahmed"
"17976","Author","Zhou, Tao"
"17979","Author","Yang, Wenzhuo"
"17982","Author","Peng, Limei"
"17993","Author","Malik, Navneet"
"18002","Author","Ciro Rodriguez, R."
"18003","Author","Vargas, Doris Esenarro"
"18009","Author","Xiao, Zhenyu"
"18011","Author","Barchard, Gregory"
"18012","Author","York, Michele K."
"18023","Author","Kumar, Pankaj"
"18034","Author","Wang, Meisong"
"18036","Author","Lin, Chen"
"18045","Author","Zhan, Yu"
"18046","Author","Zheng, Zhigao"
"18061","Author","Lin, Nan"
"18068","Author","Bilandi, Naveen"
"18070","Author","Gong, Yuping"
"18076","Author","Cambou, Bertrand"
"18077","Author","Zhang, Boxian"
"18082","Author","Zhang, Jiaming"
"18083","Author","Ghosh, Soumya K."
"18085","Author","Ramachandran, Muthu"
"18086","Author","Duan, Yuntao"
"18087","Author","Yeh, Jyh-Haw"
"18097","Author","Xu, Dequan"
"18106","Author","Wang, Weiyi"
"18108","Author","Xi, Jinwen"
"18110","Author","Zhang, Jingning"
"18113","Author","Gao, Chongzhi"
"18114","Author","Hannan, Abdul"
"18119","Author","Guo, Xiaolei"
"18126","Author","Li, Jiliang"
"18134","Author","Lu, Tun"
"18140","Author","Batra, Isha"
"18141","Author","Baz, Mohammed"
"18153","Author","Lo, Kyle"
"18158","Author","Ali, Waqas"
"18164","Author","Chen, Yali"
"18172","Author","Almufti, Saman M."
"18174","Author","Hussain, Anwar"
"18175","Author","Ullah, Ayaz"
"18178","Author","Qu, Ting"
"18184","Author","Gould, Kayla"
"18191","Author","Wu, Weixian"
"18192","Author","Zhou, Bingxue"
"18193","Author","Zhang, Yatian"
"18200","Author","Li, Xiaohui"
"18226","Author","Khurshid, Muhammad Mahboob"
"18231","Author","Wang, Jiahao"
"18248","Author","Su, Lei"
"18249","Author","Alqahtani, Mejdal"
"18250","Author","Gardezi, Akber Abid"
"18252","Author","Yadav, Chandra Shekhar"
"18259","Author","Ferdous, Jannatul"
"18260","Author","Duan, Yubing"
"18267","Author","Xu, Wenchao"
"18270","Author","Krishnan Somayaji, Siva Rama"
"18272","Author","Dong, Siwei"
"18273","Author","Huang, Tiejun"
"18275","Author","Yang, Junchao"
"18280","Author","Zhang, Zheng"
"18285","Author","Amin, Syed Umar"
"18293","Author","Talpur, Mir Sajjad Hussain"
"18294","Author","Zhang, Jiangjiang"
"18295","Author","Liu, Ruohong"
"18317","Author","Hua, Jingyu"
"18323","Author","Jia, Weijia"
"18333","Author","Li, Liang"
"18334","Author","Ma, Yonghong"
"18338","Author","Huang, Zhiqiu"
"18352","Author","Lopez, Jairo"
"18356","Author","Sharma, Suraj"
"18358","Author","Shen, Bowen"
"18360","Author","Chen, Qiang"
"18368","Author","Huang, Danny Yuxing"
"18375","Author","Lin, Qiang"
"18379","Author","Liu, Jingwei"
"18391","Author","Li, Beichen"
"18392","Author","Zhang, Yutong"
"18394","Author","Zhang, Daqiang"
"18403","Author","Herencsar, Norbert"
"18404","Author","Ahmed, Ghufran"
"18405","Author","Khan, Rizwan"
"18406","Author","Chen, Lanlan"
"18409","Author","Xie, Qiong"
"18419","Author","Gunasekaran, Brindha"
"18421","Author","Zhu, Min"
"18423","Author","Zhao, Guozhen"
"18428","Author","Liu, Xueying"
"18438","Author","Selvachandran, Ganeshsree"
"18439","Author","Fu, Jiafei"
"18441","Author","Qin, Na"
"18443","Author","Kaur, Maninder"
"18459","Author","Borda, Ricardo Fernando Cosio"
"18469","Author","Cao, Jihan"
"18474","Author","Loo, Chu Kiong"
"18475","Author","Mao, Yi"
"18476","Author","Shi, Fang"
"18477","Author","He, Lianghua"
"18482","Author","Li, Anna"
"18488","Author","Xiao, Fanyi"
"18492","Author","Wadhwa, Shivani"
"18499","Author","Britto, A. Sagai Francis"
"18500","Author","Wang, Yanxiang"
"18501","Author","Hu, Qin"
"18502","Author","Tang, Xiwang"
"18514","Author","Zaidan, A.A."
"18518","Author","Adi, Erwin"
"18533","Author","Zhang, Huaqing"
"18538","Author","Tentzeris, Manos M."
"18557","Author","Li, Jiangnan"
"18566","Author","Ye, Zhi-Sheng"
"18567","Author","Zeng, Haibo"
"18582","Author","Yang, Quanyu"
"18583","Author","Bisht, Abhishek"
"18594","Author","Ryu, Jihyeon"
"18597","Author","Sarma, Richa"
"18599","Author","Guo, Wuwu"
"18600","Author","Wang, Yuchen"
"18601","Author","Wen, Liangsheng"
"18604","Author","Abulkasim, Hussein"
"18608","Author","Zhang, Xiuyin"
"18620","Author","Zhao, Rongzhen"
"18621","Author","Srinathan, Kannan"
"18622","Author","Rakhmonov, DIlshodjon"
"18626","Author","Guo, Y. Jay"
"18632","Author","Matam, Rakesh"
"18633","Author","Jara, Antonio J."
"18643","Author","Slpsk, Patanjali"
"18648","Author","Shang, Jiaxing"
"18653","Author","Ohyama, Yasuhiro"
"18654","Author","Bai, Pengxia"
"18655","Author","Li, Chensi"
"18659","Author","Shi, Shouqian"
"18660","Author","Moudgil, Aditi"
"18663","Author","Tawfik, Hissam"
"18664","Author","Guo, Jian-Lan"
"18674","Author","Gao, Hang"
"18683","Author","Shivhare, Anubhav"
"18686","Author","Feng, Yinghua"
"18691","Author","Chai, Xiuli"
"18694","Author","Song, Jian"
"18695","Author","Wang, Jintao"
"18697","Author","Begriche, Youcef"
"18704","Author","Nisar, Sana"
"18705","Author","Liotta, Antonio"
"18707","Author","Kong, Huafeng"
"18720","Author","Alizadehsani, Roohallah"
"18723","Author","Feng, Hailin"
"18726","Author","Du, Qingyun"
"18727","Author","Shi, Yaxin"
"18732","Author","Juyal, Ashima"
"18734","Author","Wang, Jiacheng"
"18735","Author","Ali, Saqib"
"18741","Author","Selvaraj, Hemalatha"
"18753","Author","Wang, Chenhao"
"18754","Author","Jiao, Maopeng"
"18756","Author","Wang, Ding"
"18757","Author","Duong, Trung Q."
"18764","Author","Ghaffar, Zahid"
"18765","Author","Rahman, Md. Abdur"
"18771","Author","Zhang, Xiaoyu"
"18776","Author","Zhao, Zhongyuan"
"18782","Author","Liu, Fangbing"
"18783","Author","Ma, Ruixin"
"18787","Author","Kurner, Thomas"
"18807","Author","Guo, Jiale"
"18808","Author","Li, Xiangxue"
"18809","Author","Yang, Chenlong"
"18815","Author","Wang, Mengmeng"
"18819","Author","Lin, Chao"
"18823","Author","Fan, Xinyu"
"18824","Author","Chen, Jianguo"
"18835","Author","Wang, Xianpeng"
"18836","Author","He, Jianxin"
"18840","Author","Xiong, Zhang"
"18842","Author","Zhang, Zhiqiang"
"18847","Author","Rodrigues, Tiago Koketsu"
"18851","Author","Liu, Yun-Hao"
"18855","Author","Ma, Liran"
"18866","Author","Musabe, Richard"
"18876","Author","Lin, Tingyu"
"18881","Author","Wilaiprasitporn, Theerawit"
"18883","Author","Moriano, Pablo"
"18884","Author","Tang, Ling"
"18890","Author","Zhao, Yang"
"18893","Author","Zheng, Yuhang"
"18898","Author","Xiao, Peng"
"18917","Author","Jun, Song"
"18920","Author","Li, Xue"
"18923","Author","Xiao, Zhiqing"
"18924","Author","Wang, Qing"
"18926","Author","Balasundaram, A."
"18929","Author","Ma, Yongsen"
"18944","Author","Sha, Jianfa"
"18954","Author","Sheharyar"
"18956","Author","Bhatt, Kaushal Kishor"
"18960","Author","Mokbal, Fawaz Mahiuob Mohammed"
"18961","Author","Zhu, Nafei"
"18966","Author","Liang, Hongxing"
"18968","Author","Shan, Tao"
"18969","Author","Ma, Xiaoyu"
"18971","Author","Koutny, MacIej"
"18972","Author","Khan, Muhammad Safeer"
"18977","Author","Nouiehed, Maher"
"18978","Author","Raskutti, Garvesh"
"18981","Author","Zhang, Feiqing"
"18989","Author","Sun, Shilong"
"18995","Author","Chen, Rongli"
"18999","Author","Li, Yidong"
"19005","Author","Osamy, Walid"
"19006","Author","Cao, Shaohua"
"19007","Author","Huang, Yimeng"
"19009","Author","Ntizikira, Ernest"
"19010","Author","Saleem, Kiran"
"19020","Author","Alqarni, Mohammed A."
"19021","Author","Lu, Songfeng"
"19025","Author","Jing, Weipeng"
"19030","Author","Yang, Ling"
"19057","Author","Qiu, Kai"
"19077","Author","Li, Tieshan"
"19080","Author","Kong, Ying"
"19083","Author","Dhal, Sambandh Bhusan"
"19084","Author","Jungbluth, Kyle"
"19088","Author","Luo, Boyuan"
"19091","Author","Nowak, Robert"
"19092","Author","Jiao, Heng"
"19094","Author","Ghasemzadeh, Hassan"
"19097","Author","Mahmoud, Mohamed"
"19099","Author","Yu, Liang"
"19105","Author","Gao, Weifeng"
"19116","Author","Dai, Jianhua"
"19121","Author","Li, Jianjun"
"19127","Author","Li, Dezhi"
"19128","Author","Patel, Pankesh"
"19131","Author","Zhu, Fujian"
"19135","Author","Jyothi, Veerapaneni Esther"
"19136","Author","Kiran, Koppolu Ravi"
"19137","Author","Zhao, Minjian"
"19150","Author","Holland, Oliver"
"19151","Author","Xiang, Chao-Gang"
"19156","Author","Zhao, Xiaonan"
"19158","Author","Zhu, Shanying"
"19162","Author","Sarkar, Bikramjit"
"19172","Author","Raja, Muhammad Asif Zahoor"
"19186","Author","Zhou, Yimin"
"19199","Author","Mo, Wen"
"19205","Author","Fan, Qing"
"19207","Author","Jiang, Shiyi"
"19213","Author","Barros, Alistair"
"19214","Author","Uddin, Mohammed Nasir"
"19217","Author","Ji, Wenqing"
"19218","Author","Liao, Xiaofei"
"19223","Author","Guo, Liping"
"19227","Author","Ayoub, Naeem"
"19236","Author","Wang, Huaizhen"
"19241","Author","Jia, Wenqiang"
"19243","Author","Tu, Ya"
"19244","Author","Wang, Meiyu"
"19247","Author","Yang, Guang"
"19253","Author","Ghalib, Muhammad Rukunuddin"
"19265","Author","Zhang, Yanduo"
"19266","Author","Zheng, Zhaohui"
"19271","Author","Leshem, Amir"
"19273","Author","Song, Jeungeun"
"19280","Author","Yang, Zhao"
"19284","Author","Shi, Yulong"
"19292","Author","Jiang, Jiang"
"19293","Author","Zhang, Pengle"
"19310","Author","Moradi, Reza"
"19311","Author","Zhao, Ruijie"
"19312","Author","Najafi, Bijan"
"19316","Author","Ramya, K.C."
"19317","Author","Hassanien, Aboul Ella"
"19320","Author","Tanveer, M."
"19322","Author","Ditta, Allah"
"19325","Author","Chen, Jiayin"
"19326","Author","Li, Qihao"
"19328","Author","Krotov, Alexander"
"19329","Author","Nafi, Nazmus Shaker"
"19338","Author","Chen, Yuanyuan"
"19339","Author","Lv, Yisheng"
"19341","Author","Ren, Baoquan"
"19343","Author","Deng, Yingjun"
"19345","Author","Diao, Lei"
"19350","Author","Li, Jianan"
"19351","Author","Akhunzada, Adnan"
"19352","Author","Wang, Haiming"
"19353","Author","Yang, David Xun"
"19358","Author","Saxena, Ritika"
"19363","Author","Tosun, Ali Saman"
"19367","Author","Hussain, Yasir"
"19368","Author","Li, Bentian"
"19373","Author","Jagadeesh, G."
"19375","Author","Zhang, DI"
"19377","Author","Yoo, Joon"
"19380","Author","Alzahrani, Ahmed Ibrahim"
"19384","Author","Liu, Zheng"
"19397","Author","El-Sheimy, Naser"
"19399","Author","Xi, Ning"
"19400","Author","Jain, Kurunandan"
"19405","Author","Pong, Philip W. T."
"19421","Author","Shabbir, Aysha"
"19425","Author","Wu, Manqing"
"19426","Author","Guo, Yongan"
"19427","Author","Zhang, Ruiyun"
"19430","Author","Zhou, Yuren"
"19435","Author","Hui, Hongwen"
"19439","Author","Tang, Xiaosun"
"19446","Author","Chan, Mei-Ling"
"19447","Author","Ke, Shih-Yao"
"19450","Author","Zhang, Wenyin"
"19453","Author","Rivera, Alex. P."
"19454","Author","Cai, Jinhui"
"19455","Author","Mishra, Alekha Kumar"
"19456","Author","Pradhan, Biswajeet"
"19477","Author","Singh, Harendra"
